X	Y	Ex	Ey
 -0.170000000000E-01  0.310000000000E-01   1249.45526287      -1445781.14404    
 -0.170000000000E-01  0.320000000000E-01   1141.83523614      -1445615.00161    
 -0.170000000000E-01  0.330000000000E-01   1007.31424384      -1445470.69240    
 -0.170000000000E-01  0.340000000000E-01   822.917863321      -1445366.86279    
 -0.170000000000E-01  0.350000000000E-01   630.897192491      -1445268.99587    
 -0.170000000000E-01  0.360000000000E-01   424.594719447      -1445233.22659    
 -0.170000000000E-01  0.370000000000E-01   235.743287160      -1445192.51187    
 -0.170000000000E-01  0.380000000000E-01   2.23792396629      -1445078.24000    
 -0.170000000000E-01  0.390000000000E-01 -0.988735504057E-02 -0.219010384426E-01
 -0.170000000000E-01  0.400000000000E-01 -0.127210830828E-01 -0.357981523875E-01
 -0.170000000000E-01  0.410000000000E-01 -0.782453841029E-02 -0.350084700341E-01
 -0.170000000000E-01  0.420000000000E-01 -0.401523347223E-02 -0.295843862248E-01
 -0.170000000000E-01  0.430000000000E-01 -0.356592889160E-03 -0.235180897699E-01
 -0.170000000000E-01  0.440000000000E-01  0.616604599476E-02 -0.182883494766E-01
 -0.170000000000E-01  0.450000000000E-01  0.719939542054E-02 -0.111511964113E-01
 -0.170000000000E-01  0.460000000000E-01  0.823274484632E-02 -0.401404334600E-02
 -0.170000000000E-01  0.470000000000E-01 -0.763934783477E-02  0.122430975559E-01
 -0.170000000000E-01  0.480000000000E-01 -0.185028197355E-01  0.317991067590E-01
 -0.170000000000E-01  0.490000000000E-01 -0.185895268049E-01  0.493410284113E-01
 -0.170000000000E-01  0.500000000000E-01 -0.125058469390E-01  0.752250128711E-01
 -0.170000000000E-01  0.510000000000E-01  -898.651153230       769419.495161    
 -0.170000000000E-01  0.520000000000E-01  -3415.75122005       769161.238725    
 -0.170000000000E-01  0.530000000000E-01  -5874.74497309       768835.767111    
 -0.170000000000E-01  0.540000000000E-01  -8295.93334027       768277.781496    
 -0.170000000000E-01  0.550000000000E-01  -10679.6623584       767776.499549    
 -0.170000000000E-01  0.560000000000E-01  -13129.5487359       766867.350378    
 -0.170000000000E-01  0.570000000000E-01  -15378.1201582       765685.364365    
 -0.160000000000E-01 -0.300000000000E-02   10.5453998115      -1447549.96736    
 -0.160000000000E-01 -0.200000000000E-02   4.35695626446      -1447534.34076    
 -0.160000000000E-01 -0.100000000000E-02  -4.06608121369      -1447525.38869    
 -0.160000000000E-01  0.555111512313E-18  -13.8631004920      -1447522.25916    
 -0.160000000000E-01  0.100000000000E-02  -23.4069017166      -1447526.04740    
 -0.160000000000E-01  0.200000000000E-02  -31.3766431307      -1447537.29103    
 -0.160000000000E-01  0.300000000000E-02  -36.4017198782      -1447553.04824    
 -0.160000000000E-01  0.400000000000E-02  -38.1598946900      -1447574.31195    
 -0.160000000000E-01  0.500000000000E-02  -32.6450204358      -1447599.67968    
 -0.160000000000E-01  0.600000000000E-02  -19.7742752135      -1447631.95874    
 -0.160000000000E-01  0.700000000000E-02   1.20317867707      -1447661.11548    
 -0.160000000000E-01  0.800000000000E-02   30.2548255372      -1447694.51047    
 -0.160000000000E-01  0.900000000000E-02   68.5164035668      -1447725.76000    
 -0.160000000000E-01  0.100000000000E-01   117.667434066      -1447751.84445    
 -0.160000000000E-01  0.110000000000E-01   176.831177695      -1447776.02215    
 -0.160000000000E-01  0.120000000000E-01   243.749814976      -1447794.54498    
 -0.160000000000E-01  0.130000000000E-01   315.016218732      -1447802.94174    
 -0.160000000000E-01  0.140000000000E-01   403.237119839      -1447798.77336    
 -0.160000000000E-01  0.150000000000E-01   495.595948718      -1447792.02045    
 -0.160000000000E-01  0.160000000000E-01   594.554436106      -1447764.82566    
 -0.160000000000E-01  0.170000000000E-01   685.847545347      -1447718.46781    
 -0.160000000000E-01  0.180000000000E-01   792.559435833      -1447671.63417    
 -0.160000000000E-01  0.190000000000E-01   886.155912881      -1447597.88183    
 -0.160000000000E-01  0.200000000000E-01   983.972039897      -1447508.94444    
 -0.160000000000E-01  0.210000000000E-01   1070.19096305      -1447404.23251    
 -0.160000000000E-01  0.220000000000E-01   1148.87514623      -1447289.33510    
 -0.160000000000E-01  0.230000000000E-01   1211.60353634      -1447156.83271    
 -0.160000000000E-01  0.240000000000E-01   1250.55908122      -1447021.89108    
 -0.160000000000E-01  0.250000000000E-01   1298.02284119      -1446865.62828    
 -0.160000000000E-01  0.260000000000E-01   1332.65761079      -1446667.55855    
 -0.160000000000E-01  0.270000000000E-01   1321.72142436      -1446481.91825    
 -0.160000000000E-01  0.280000000000E-01   1285.01037299      -1446319.96285    
 -0.160000000000E-01  0.290000000000E-01   1235.71524375      -1446164.24840    
 -0.160000000000E-01  0.300000000000E-01   1175.36041923      -1446015.79792    
 -0.160000000000E-01  0.310000000000E-01   1081.42921860      -1445881.16467    
 -0.160000000000E-01  0.320000000000E-01   967.499310344      -1445754.76123    
 -0.160000000000E-01  0.330000000000E-01   829.811492324      -1445614.09142    
 -0.160000000000E-01  0.340000000000E-01   687.010986982      -1445513.03606    
 -0.160000000000E-01  0.350000000000E-01   555.953740762      -1445423.72945    
 -0.160000000000E-01  0.360000000000E-01   390.666251074      -1445381.75920    
 -0.160000000000E-01  0.370000000000E-01   215.996029096      -1445338.97337    
 -0.160000000000E-01  0.380000000000E-01   67.7830539976      -1445290.96593    
 -0.160000000000E-01  0.390000000000E-01 -0.260399386731E-01 -0.320275723868E-01
 -0.160000000000E-01  0.400000000000E-01 -0.304900670883E-01 -0.372498374059E-01
 -0.160000000000E-01  0.410000000000E-01 -0.251700608466E-01 -0.340846852284E-01
 -0.160000000000E-01  0.420000000000E-01 -0.950050057406E-02 -0.253498544579E-01
 -0.160000000000E-01  0.430000000000E-01  0.113428221298E-01 -0.140072906576E-01
 -0.160000000000E-01  0.440000000000E-01  0.143953669084E-01 -0.147902362767E-01
 -0.160000000000E-01  0.450000000000E-01  0.114204552101E-01 -0.174398952952E-01
 -0.160000000000E-01  0.460000000000E-01  0.853738964987E-02 -0.818995175628E-02
 -0.160000000000E-01  0.470000000000E-01 -0.750894923606E-02  0.812663069230E-02
 -0.160000000000E-01  0.480000000000E-01 -0.131353290423E-01  0.222824438123E-01
 -0.160000000000E-01  0.490000000000E-01 -0.189332695193E-01  0.605046501645E-01
 -0.160000000000E-01  0.500000000000E-01 -0.129753560133E-01  0.847883418938E-01
 -0.160000000000E-01  0.510000000000E-01  -807.194230571       767360.217246    
 -0.160000000000E-01  0.520000000000E-01  -2891.21871062       766876.646163    
 -0.160000000000E-01  0.530000000000E-01  -5098.09108908       766489.447872    
 -0.160000000000E-01  0.540000000000E-01  -7583.64116471       766145.910406    
 -0.160000000000E-01  0.550000000000E-01  -10046.0308095       765525.556820    
 -0.160000000000E-01  0.560000000000E-01  -12311.6159306       764556.489712    
 -0.160000000000E-01  0.570000000000E-01  -14586.8416194       763330.858226    
 -0.150000000000E-01 -0.300000000000E-02  -5.29890866247      -1447550.20996    
 -0.150000000000E-01 -0.200000000000E-02  -4.91423030901      -1447539.16306    
 -0.150000000000E-01 -0.100000000000E-02  -7.65482801233      -1447531.92560    
 -0.150000000000E-01  0.555111512313E-18  -12.2989812261      -1447529.62423    
 -0.150000000000E-01  0.100000000000E-02  -16.5322688870      -1447532.65869    
 -0.150000000000E-01  0.200000000000E-02  -19.9018075383      -1447540.66825    
 -0.150000000000E-01  0.300000000000E-02  -19.5203843371      -1447554.05910    
 -0.150000000000E-01  0.400000000000E-02  -16.2629951425      -1447570.87714    
 -0.150000000000E-01  0.500000000000E-02  -8.29411242225      -1447589.52600    
 -0.150000000000E-01  0.600000000000E-02   7.04741677724      -1447613.08115    
 -0.150000000000E-01  0.700000000000E-02   29.6795857449      -1447636.00365    
 -0.150000000000E-01  0.800000000000E-02   57.8022963345      -1447662.82215    
 -0.150000000000E-01  0.900000000000E-02   95.3388775412      -1447682.55632    
 -0.150000000000E-01  0.100000000000E-01   140.304152326      -1447702.31125    
 -0.150000000000E-01  0.110000000000E-01   189.002326446      -1447716.16637    
 -0.150000000000E-01  0.120000000000E-01   249.572698569      -1447724.84514    
 -0.150000000000E-01  0.130000000000E-01   320.899507462      -1447726.92429    
 -0.150000000000E-01  0.140000000000E-01   394.021985238      -1447718.07388    
 -0.150000000000E-01  0.150000000000E-01   471.005959883      -1447699.64933    
 -0.150000000000E-01  0.160000000000E-01   557.026994352      -1447673.35243    
 -0.150000000000E-01  0.170000000000E-01   642.741256663      -1447634.98914    
 -0.150000000000E-01  0.180000000000E-01   726.115963312      -1447573.25148    
 -0.150000000000E-01  0.190000000000E-01   811.841279921      -1447509.64987    
 -0.150000000000E-01  0.200000000000E-01   890.345544598      -1447421.80021    
 -0.150000000000E-01  0.210000000000E-01   961.346372801      -1447329.26762    
 -0.150000000000E-01  0.220000000000E-01   1025.71884631      -1447229.52878    
 -0.150000000000E-01  0.230000000000E-01   1082.49718959      -1447106.82703    
 -0.150000000000E-01  0.240000000000E-01   1128.53635291      -1446973.50297    
 -0.150000000000E-01  0.250000000000E-01   1146.63917718      -1446842.97498    
 -0.150000000000E-01  0.260000000000E-01   1158.07858955      -1446686.05818    
 -0.150000000000E-01  0.270000000000E-01   1154.21670938      -1446494.10033    
 -0.150000000000E-01  0.280000000000E-01   1123.93519836      -1446336.15814    
 -0.150000000000E-01  0.290000000000E-01   1072.90779325      -1446229.15372    
 -0.150000000000E-01  0.300000000000E-01   1015.09394093      -1446104.08689    
 -0.150000000000E-01  0.310000000000E-01   914.853721265      -1445972.04991    
 -0.150000000000E-01  0.320000000000E-01   817.426482700      -1445846.41710    
 -0.150000000000E-01  0.330000000000E-01   725.724213310      -1445749.20957    
 -0.150000000000E-01  0.340000000000E-01   608.213287903      -1445663.01826    
 -0.150000000000E-01  0.350000000000E-01   474.558540541      -1445577.30367    
 -0.150000000000E-01  0.360000000000E-01   316.941127024      -1445536.80276    
 -0.150000000000E-01  0.370000000000E-01   189.864763806      -1445512.99326    
 -0.150000000000E-01  0.380000000000E-01   77.5864915585      -1445509.05012    
 -0.150000000000E-01  0.390000000000E-01 -0.348942453340E-01 -0.511155411106E-01
 -0.150000000000E-01  0.400000000000E-01 -0.192956601863E-01 -0.284117625030E-01
 -0.150000000000E-01  0.410000000000E-01  0.876950761219E-03 -0.185617815803E-01
 -0.150000000000E-01  0.420000000000E-01  0.693617392042E-02 -0.141930282229E-01
 -0.150000000000E-01  0.430000000000E-01  0.266164239456E-01 -0.339909765984E-02
 -0.150000000000E-01  0.440000000000E-01  0.239365284355E-01 -0.808905392286E-02
 -0.150000000000E-01  0.450000000000E-01  0.196881831527E-01 -0.138480051772E-01
 -0.150000000000E-01  0.460000000000E-01  0.164017302503E-01 -0.159813249970E-01
 -0.150000000000E-01  0.470000000000E-01  0.109157909553E-01 -0.630945636814E-02
 -0.150000000000E-01  0.480000000000E-01  0.584638173229E-02  0.835703272352E-02
 -0.150000000000E-01  0.490000000000E-01  0.247336268848E-02  0.586836720213E-01
 -0.150000000000E-01  0.500000000000E-01 -0.102573935660E-02  0.892364070816E-01
 -0.150000000000E-01  0.510000000000E-01  -409.252134828       764791.227279    
 -0.150000000000E-01  0.520000000000E-01  -2329.27952797       764446.978906    
 -0.150000000000E-01  0.530000000000E-01  -4316.82933807       764067.908341    
 -0.150000000000E-01  0.540000000000E-01  -6822.38102884       763983.579006    
 -0.150000000000E-01  0.550000000000E-01  -9159.73876590       763257.825378    
 -0.150000000000E-01  0.560000000000E-01  -11407.6341231       762317.296386    
 -0.150000000000E-01  0.570000000000E-01  -13674.9870574       761173.791308    
 -0.140000000000E-01 -0.300000000000E-02  -16.0953307656      -1447547.38191    
 -0.140000000000E-01 -0.200000000000E-02  -12.8982672108      -1447538.56279    
 -0.140000000000E-01 -0.100000000000E-02  -11.3548029351      -1447533.25971    
 -0.140000000000E-01  0.555111512313E-18  -11.5582941565      -1447531.92410    
 -0.140000000000E-01  0.100000000000E-02  -11.5390646645      -1447534.33449    
 -0.140000000000E-01  0.200000000000E-02  -10.0970858233      -1447540.04867    
 -0.140000000000E-01  0.300000000000E-02  -5.36668378203      -1447549.82005    
 -0.140000000000E-01  0.400000000000E-02   1.12993319135      -1447563.08353    
 -0.140000000000E-01  0.500000000000E-02   11.8143177511      -1447577.42619    
 -0.140000000000E-01  0.600000000000E-02   28.5401013778      -1447593.09820    
 -0.140000000000E-01  0.700000000000E-02   49.6175699619      -1447611.31744    
 -0.140000000000E-01  0.800000000000E-02   76.7252927599      -1447628.44992    
 -0.140000000000E-01  0.900000000000E-02   113.337168984      -1447641.47859    
 -0.140000000000E-01  0.100000000000E-01   153.822652280      -1447656.67401    
 -0.140000000000E-01  0.110000000000E-01   201.219729658      -1447663.06391    
 -0.140000000000E-01  0.120000000000E-01   258.019689743      -1447664.75816    
 -0.140000000000E-01  0.130000000000E-01   316.096022094      -1447660.33552    
 -0.140000000000E-01  0.140000000000E-01   379.364443902      -1447646.79455    
 -0.140000000000E-01  0.150000000000E-01   449.218425520      -1447627.05591    
 -0.140000000000E-01  0.160000000000E-01   520.865832635      -1447593.85536    
 -0.140000000000E-01  0.170000000000E-01   595.355128555      -1447554.89713    
 -0.140000000000E-01  0.180000000000E-01   667.726655592      -1447500.16682    
 -0.140000000000E-01  0.190000000000E-01   739.518837829      -1447434.93028    
 -0.140000000000E-01  0.200000000000E-01   803.461299176      -1447351.54727    
 -0.140000000000E-01  0.210000000000E-01   863.297090017      -1447266.70007    
 -0.140000000000E-01  0.220000000000E-01   914.226358408      -1447164.75568    
 -0.140000000000E-01  0.230000000000E-01   963.453251264      -1447057.01768    
 -0.140000000000E-01  0.240000000000E-01   998.872719546      -1446941.30793    
 -0.140000000000E-01  0.250000000000E-01   1018.90461575      -1446826.58621    
 -0.140000000000E-01  0.260000000000E-01   1016.52707505      -1446704.62169    
 -0.140000000000E-01  0.270000000000E-01   1004.07359278      -1446531.66625    
 -0.140000000000E-01  0.280000000000E-01   970.431241631      -1446364.73641    
 -0.140000000000E-01  0.290000000000E-01   918.449277205      -1446267.04075    
 -0.140000000000E-01  0.300000000000E-01   867.977243428      -1446170.96918    
 -0.140000000000E-01  0.310000000000E-01   797.153421746      -1446065.21749    
 -0.140000000000E-01  0.320000000000E-01   718.744982684      -1445940.47281    
 -0.140000000000E-01  0.330000000000E-01   624.555451096      -1445848.41746    
 -0.140000000000E-01  0.340000000000E-01   516.821954055      -1445784.41740    
 -0.140000000000E-01  0.350000000000E-01   404.768663986      -1445730.69389    
 -0.140000000000E-01  0.360000000000E-01   267.590000533      -1445696.51554    
 -0.140000000000E-01  0.370000000000E-01   134.405618640      -1445670.30520    
 -0.140000000000E-01  0.380000000000E-01   1.33693199167      -1445673.02105    
 -0.140000000000E-01  0.390000000000E-01 -0.313584360246E-02 -0.544226472126E-01
 -0.140000000000E-01  0.400000000000E-01  0.187556515760E-01 -0.207807759279E-01
 -0.140000000000E-01  0.410000000000E-01  0.287110748439E-01 -0.366468051719E-02
 -0.140000000000E-01  0.420000000000E-01  0.347595045076E-01  0.639171675147E-03
 -0.140000000000E-01  0.430000000000E-01  0.378334176651E-01  0.284760741513E-02
 -0.140000000000E-01  0.440000000000E-01  0.338541330270E-01 -0.672860212125E-02
 -0.140000000000E-01  0.450000000000E-01  0.298748483889E-01 -0.163048116576E-01
 -0.140000000000E-01  0.460000000000E-01  0.297761149006E-01 -0.193643462296E-01
 -0.140000000000E-01  0.470000000000E-01  0.279660346263E-01 -0.150641188929E-01
 -0.140000000000E-01  0.480000000000E-01  0.251900658121E-01  0.164241142137E-01
 -0.140000000000E-01  0.490000000000E-01  0.238367208806E-01  0.653587583170E-01
 -0.140000000000E-01  0.500000000000E-01  0.233089600220E-01  0.770802152094E-01
 -0.140000000000E-01  0.510000000000E-01  -780.165057576       762602.564814    
 -0.140000000000E-01  0.520000000000E-01  -2229.34015078       762613.513434    
 -0.140000000000E-01  0.530000000000E-01  -4239.76148753       762307.216829    
 -0.140000000000E-01  0.540000000000E-01  -6413.28199891       761978.649115    
 -0.140000000000E-01  0.550000000000E-01  -8404.43434304       761118.217817    
 -0.140000000000E-01  0.560000000000E-01  -10545.1626724       760067.857455    
 -0.140000000000E-01  0.570000000000E-01  -12755.8883145       759021.594252    
 -0.130000000000E-01 -0.300000000000E-02  -24.3240504470      -1447541.15581    
 -0.130000000000E-01 -0.200000000000E-02  -18.6104058915      -1447533.92698    
 -0.130000000000E-01 -0.100000000000E-02  -13.8960984995      -1447531.01143    
 -0.130000000000E-01  0.555111512313E-18  -9.97127481077      -1447530.47524    
 -0.130000000000E-01  0.100000000000E-02  -7.04251354736      -1447531.70219    
 -0.130000000000E-01  0.200000000000E-02  -2.58808430644      -1447536.45162    
 -0.130000000000E-01  0.300000000000E-02   3.42057746681      -1447543.60630    
 -0.130000000000E-01  0.400000000000E-02   12.6378026794      -1447553.39837    
 -0.130000000000E-01  0.500000000000E-02   25.4792167188      -1447562.58267    
 -0.130000000000E-01  0.600000000000E-02   42.9571197913      -1447575.09356    
 -0.130000000000E-01  0.700000000000E-02   64.0532249888      -1447587.80240    
 -0.130000000000E-01  0.800000000000E-02   90.3156988347      -1447596.63305    
 -0.130000000000E-01  0.900000000000E-02   122.863072043      -1447606.39186    
 -0.130000000000E-01  0.100000000000E-01   161.178714436      -1447614.69960    
 -0.130000000000E-01  0.110000000000E-01   203.827588754      -1447615.07620    
 -0.130000000000E-01  0.120000000000E-01   252.491967192      -1447609.04782    
 -0.130000000000E-01  0.130000000000E-01   304.819323997      -1447604.24318    
 -0.130000000000E-01  0.140000000000E-01   361.207117115      -1447586.83713    
 -0.130000000000E-01  0.150000000000E-01   420.470677898      -1447561.33212    
 -0.130000000000E-01  0.160000000000E-01   481.665967550      -1447526.21405    
 -0.130000000000E-01  0.170000000000E-01   543.599448729      -1447485.23760    
 -0.130000000000E-01  0.180000000000E-01   609.538815291      -1447432.54810    
 -0.130000000000E-01  0.190000000000E-01   673.240807339      -1447369.35641    
 -0.130000000000E-01  0.200000000000E-01   725.961138358      -1447295.55211    
 -0.130000000000E-01  0.210000000000E-01   779.535761310      -1447211.55187    
 -0.130000000000E-01  0.220000000000E-01   823.275078538      -1447126.56724    
 -0.130000000000E-01  0.230000000000E-01   857.991563405      -1447026.32195    
 -0.130000000000E-01  0.240000000000E-01   881.736600487      -1446915.57474    
 -0.130000000000E-01  0.250000000000E-01   891.101287628      -1446814.98452    
 -0.130000000000E-01  0.260000000000E-01   890.763564745      -1446712.89003    
 -0.130000000000E-01  0.270000000000E-01   888.563024250      -1446576.82775    
 -0.130000000000E-01  0.280000000000E-01   853.493672127      -1446423.80442    
 -0.130000000000E-01  0.290000000000E-01   803.837100376      -1446305.30721    
 -0.130000000000E-01  0.300000000000E-01   768.930079975      -1446225.97747    
 -0.130000000000E-01  0.310000000000E-01   700.501020646      -1446132.71405    
 -0.130000000000E-01  0.320000000000E-01   620.070627763      -1446034.43499    
 -0.130000000000E-01  0.330000000000E-01   528.732242840      -1445947.30469    
 -0.130000000000E-01  0.340000000000E-01   447.211953141      -1445881.73228    
 -0.130000000000E-01  0.350000000000E-01   356.382058388      -1445837.76453    
 -0.130000000000E-01  0.360000000000E-01   232.321403530      -1445809.30310    
 -0.130000000000E-01  0.370000000000E-01   116.993580538      -1445787.43269    
 -0.130000000000E-01  0.380000000000E-01   43.4170572166      -1445775.90530    
 -0.130000000000E-01  0.390000000000E-01  0.645986119745E-01 -0.345361664279E-01
 -0.130000000000E-01  0.400000000000E-01  0.673028327403E-01 -0.126406003050E-01
 -0.130000000000E-01  0.410000000000E-01  0.538086003786E-01 -0.522271518740E-02
 -0.130000000000E-01  0.420000000000E-01  0.530409033981E-01 -0.203154843092E-02
 -0.130000000000E-01  0.430000000000E-01  0.413002279877E-01 -0.275713017616E-02
 -0.130000000000E-01  0.440000000000E-01  0.431416972974E-01 -0.984946774807E-02
 -0.130000000000E-01  0.450000000000E-01  0.400806998232E-01 -0.190338195007E-01
 -0.130000000000E-01  0.460000000000E-01  0.412480298303E-01 -0.199672323017E-01
 -0.130000000000E-01  0.470000000000E-01  0.408250731686E-01 -0.213575580410E-01
 -0.130000000000E-01  0.480000000000E-01  0.340091450120E-01  0.768253208430E-02
 -0.130000000000E-01  0.490000000000E-01  0.270618971531E-01  0.477264705312E-01
 -0.130000000000E-01  0.500000000000E-01  0.213165717343E-01  0.836198649214E-01
 -0.130000000000E-01  0.510000000000E-01  -885.021319990       760631.730605    
 -0.130000000000E-01  0.520000000000E-01  -2216.94230236       760835.254116    
 -0.130000000000E-01  0.530000000000E-01  -4097.68726512       760538.699920    
 -0.130000000000E-01  0.540000000000E-01  -5835.85331011       759885.262255    
 -0.130000000000E-01  0.550000000000E-01  -7767.70353017       759100.131794    
 -0.130000000000E-01  0.560000000000E-01  -9801.50929128       758158.130750    
 -0.130000000000E-01  0.570000000000E-01  -11593.9968763       757326.424338    
 -0.120000000000E-01 -0.300000000000E-02  -29.7898205714      -1447532.72820    
 -0.120000000000E-01 -0.200000000000E-02  -21.8588652003      -1447528.39547    
 -0.120000000000E-01 -0.100000000000E-02  -15.2904374469      -1447525.80103    
 -0.120000000000E-01  0.555111512313E-18  -9.11242787388      -1447525.59020    
 -0.120000000000E-01  0.100000000000E-02  -3.48942980702      -1447526.86801    
 -0.120000000000E-01  0.200000000000E-02   3.61801530574      -1447529.94224    
 -0.120000000000E-01  0.300000000000E-02   12.3119557267      -1447535.04777    
 -0.120000000000E-01  0.400000000000E-02   22.9751603276      -1447541.80247    
 -0.120000000000E-01  0.500000000000E-02   35.7620191939      -1447548.20889    
 -0.120000000000E-01  0.600000000000E-02   51.7322911008      -1447556.08978    
 -0.120000000000E-01  0.700000000000E-02   73.9979275653      -1447563.34493    
 -0.120000000000E-01  0.800000000000E-02   101.247236865      -1447569.92928    
 -0.120000000000E-01  0.900000000000E-02   127.569855141      -1447573.29727    
 -0.120000000000E-01  0.100000000000E-01   162.736958684      -1447574.42048    
 -0.120000000000E-01  0.110000000000E-01   204.123983528      -1447571.89370    
 -0.120000000000E-01  0.120000000000E-01   245.950088441      -1447562.30241    
 -0.120000000000E-01  0.130000000000E-01   289.760285559      -1447550.73351    
 -0.120000000000E-01  0.140000000000E-01   338.517784519      -1447530.63151    
 -0.120000000000E-01  0.150000000000E-01   391.208349322      -1447503.34033    
 -0.120000000000E-01  0.160000000000E-01   448.612692461      -1447471.00253    
 -0.120000000000E-01  0.170000000000E-01   496.630975767      -1447426.03955    
 -0.120000000000E-01  0.180000000000E-01   551.263067481      -1447372.43198    
 -0.120000000000E-01  0.190000000000E-01   604.526340738      -1447315.95193    
 -0.120000000000E-01  0.200000000000E-01   652.236229684      -1447246.69830    
 -0.120000000000E-01  0.210000000000E-01   694.567696278      -1447171.03528    
 -0.120000000000E-01  0.220000000000E-01   728.769073342      -1447086.05641    
 -0.120000000000E-01  0.230000000000E-01   759.496597070      -1446994.16225    
 -0.120000000000E-01  0.240000000000E-01   777.492934260      -1446898.14239    
 -0.120000000000E-01  0.250000000000E-01   789.239087455      -1446800.73356    
 -0.120000000000E-01  0.260000000000E-01   793.759156619      -1446710.21493    
 -0.120000000000E-01  0.270000000000E-01   782.570868409      -1446602.65379    
 -0.120000000000E-01  0.280000000000E-01   749.024064014      -1446471.20154    
 -0.120000000000E-01  0.290000000000E-01   710.866522280      -1446354.52168    
 -0.120000000000E-01  0.300000000000E-01   669.882916522      -1446280.98576    
 -0.120000000000E-01  0.310000000000E-01   608.931110010      -1446190.68226    
 -0.120000000000E-01  0.320000000000E-01   546.532620460      -1446099.23611    
 -0.120000000000E-01  0.330000000000E-01   473.322762706      -1446041.28123    
 -0.120000000000E-01  0.340000000000E-01   392.643116418      -1445978.14493    
 -0.120000000000E-01  0.350000000000E-01   298.493016912      -1445941.88233    
 -0.120000000000E-01  0.360000000000E-01   206.002226128      -1445916.55930    
 -0.120000000000E-01  0.370000000000E-01   99.8292402548      -1445890.51692    
 -0.120000000000E-01  0.380000000000E-01   31.9137340091      -1445892.35019    
 -0.120000000000E-01  0.390000000000E-01  0.634250880893E-01  0.935354746398E-02
 -0.120000000000E-01  0.400000000000E-01  0.682318396211E-01  0.240546426620E-02
 -0.120000000000E-01  0.410000000000E-01  0.664080170836E-01 -0.977867379974E-02
 -0.120000000000E-01  0.420000000000E-01  0.555290346307E-01 -0.728041002771E-02
 -0.120000000000E-01  0.430000000000E-01  0.446521410795E-01 -0.841089750015E-02
 -0.120000000000E-01  0.440000000000E-01  0.464936103893E-01 -0.155032350721E-01
 -0.120000000000E-01  0.450000000000E-01  0.459685653021E-01 -0.204033902328E-01
 -0.120000000000E-01  0.460000000000E-01  0.442560897420E-01 -0.247713379653E-01
 -0.120000000000E-01  0.470000000000E-01  0.414896739024E-01 -0.267119177386E-01
 -0.120000000000E-01  0.480000000000E-01  0.352011105952E-01 -0.277838565402E-02
 -0.120000000000E-01  0.490000000000E-01  0.222408689896E-01  0.241655115520E-01
 -0.120000000000E-01  0.500000000000E-01 -0.318145099336E-02  0.560188364884E-01
 -0.120000000000E-01  0.510000000000E-01  -343.619082934       759234.438372    
 -0.120000000000E-01  0.520000000000E-01  -2076.60960061       759041.801538    
 -0.120000000000E-01  0.530000000000E-01  -3727.84721859       758763.649067    
 -0.120000000000E-01  0.540000000000E-01  -5407.72849424       758020.832037    
 -0.120000000000E-01  0.550000000000E-01  -6922.54307799       757342.526151    
 -0.120000000000E-01  0.560000000000E-01  -8747.36675710       756563.065332    
 -0.120000000000E-01  0.570000000000E-01  -10508.6870653       755708.747839    
 -0.110000000000E-01 -0.300000000000E-02  -33.6832461221      -1447522.89795    
 -0.110000000000E-01 -0.200000000000E-02  -24.2872338318      -1447520.22239    
 -0.110000000000E-01 -0.100000000000E-02  -16.0023409788      -1447518.77226    
 -0.110000000000E-01  0.555111512313E-18  -8.14649367151      -1447519.02693    
 -0.110000000000E-01  0.100000000000E-02 -0.717680165826      -1447519.99183    
 -0.110000000000E-01  0.200000000000E-02   7.37201051044      -1447521.68034    
 -0.110000000000E-01  0.300000000000E-02   16.9390227910      -1447525.18054    
 -0.110000000000E-01  0.400000000000E-02   28.0360280950      -1447529.72409    
 -0.110000000000E-01  0.500000000000E-02   42.4024126039      -1447533.75106    
 -0.110000000000E-01  0.600000000000E-02   59.1476385088      -1447537.13645    
 -0.110000000000E-01  0.700000000000E-02   78.2780797441      -1447539.95394    
 -0.110000000000E-01  0.800000000000E-02   102.090336891      -1447543.57627    
 -0.110000000000E-01  0.900000000000E-02   129.332792611      -1447543.82299    
 -0.110000000000E-01  0.100000000000E-01   161.446383611      -1447538.71608    
 -0.110000000000E-01  0.110000000000E-01   195.788494371      -1447531.93865    
 -0.110000000000E-01  0.120000000000E-01   232.995656674      -1447524.21488    
 -0.110000000000E-01  0.130000000000E-01   272.831877963      -1447509.28608    
 -0.110000000000E-01  0.140000000000E-01   316.413455257      -1447482.82049    
 -0.110000000000E-01  0.150000000000E-01   363.961097376      -1447453.40606    
 -0.110000000000E-01  0.160000000000E-01   407.793434235      -1447418.99116    
 -0.110000000000E-01  0.170000000000E-01   454.958287933      -1447378.82761    
 -0.110000000000E-01  0.180000000000E-01   498.847601594      -1447326.15687    
 -0.110000000000E-01  0.190000000000E-01   537.770806460      -1447271.17824    
 -0.110000000000E-01  0.200000000000E-01   576.891892264      -1447203.49349    
 -0.110000000000E-01  0.210000000000E-01   615.287542390      -1447136.69315    
 -0.110000000000E-01  0.220000000000E-01   644.380999958      -1447059.83626    
 -0.110000000000E-01  0.230000000000E-01   669.575223460      -1446974.65690    
 -0.110000000000E-01  0.240000000000E-01   682.658792151      -1446889.02191    
 -0.110000000000E-01  0.250000000000E-01   693.050670056      -1446796.19984    
 -0.110000000000E-01  0.260000000000E-01   694.136469215      -1446706.26373    
