X	Y	Ex	Ey
 -0.200000000000E-01 -0.500000000000E-02   3508.23489673      -1434770.23129    
 -0.200000000000E-01 -0.400000000000E-02   2824.52692104      -1434485.47015    
 -0.200000000000E-01 -0.300000000000E-02   2178.40109724      -1434224.76087    
 -0.200000000000E-01 -0.200000000000E-02   1440.61821706      -1434059.85167    
 -0.200000000000E-01 -0.100000000000E-02   756.187764651      -1434002.95893    
 -0.200000000000E-01   0.00000000000       21.6853767083      -1433932.07363    
 -0.200000000000E-01  0.100000000000E-02  -726.160255981      -1434006.62829    
 -0.200000000000E-01  0.200000000000E-02  -1442.69636362      -1434079.78659    
 -0.200000000000E-01  0.300000000000E-02  -2162.06118220      -1434244.53930    
 -0.200000000000E-01  0.400000000000E-02  -2839.16664100      -1434493.61836    
 -0.200000000000E-01  0.500000000000E-02  -3524.08569980      -1434772.53690    
 -0.200000000000E-01  0.600000000000E-02  -4158.93090336      -1435171.44174    
 -0.200000000000E-01  0.700000000000E-02  -4772.39690096      -1435537.21642    
 -0.200000000000E-01  0.800000000000E-02  -5364.09733682      -1436060.85779    
 -0.200000000000E-01  0.900000000000E-02  -5872.88591959      -1436549.99126    
 -0.200000000000E-01  0.100000000000E-01  -6396.03888932      -1437150.81561    
 -0.200000000000E-01  0.110000000000E-01  -6804.37250201      -1437752.55985    
 -0.200000000000E-01  0.120000000000E-01  -7186.78887681      -1438416.78716    
 -0.200000000000E-01  0.130000000000E-01  -7531.90228209      -1439120.02492    
 -0.200000000000E-01  0.140000000000E-01  -7804.00513699      -1439843.53047    
 -0.200000000000E-01  0.150000000000E-01  -7984.69326320      -1440610.84501    
 -0.200000000000E-01  0.160000000000E-01  -8127.56616792      -1441304.37898    
 -0.200000000000E-01  0.170000000000E-01  -8223.04596454      -1442152.92000    
 -0.200000000000E-01  0.180000000000E-01  -8240.58834557      -1442894.82116    
 -0.200000000000E-01  0.190000000000E-01  -8191.82709810      -1443649.90924    
 -0.200000000000E-01  0.200000000000E-01  -8059.42510257      -1444468.22885    
 -0.200000000000E-01  0.210000000000E-01  -7835.22805111      -1445128.83525    
 -0.200000000000E-01  0.220000000000E-01  -7589.01678540      -1445903.37244    
 -0.200000000000E-01  0.230000000000E-01  -7244.94922361      -1446864.71284    
 -0.200000000000E-01  0.240000000000E-01  -6799.28498830      -1447670.24830    
 -0.200000000000E-01  0.250000000000E-01  -6365.55268715      -1448196.76891    
 -0.200000000000E-01  0.260000000000E-01  -5938.75318413      -1448645.72036    
 -0.200000000000E-01  0.270000000000E-01  -5317.48627416      -1449144.21373    
 -0.200000000000E-01  0.280000000000E-01  -4704.85465750      -1449621.09676    
 -0.200000000000E-01  0.290000000000E-01  -4121.16457902      -1449999.72786    
 -0.200000000000E-01  0.300000000000E-01  -3535.18190488      -1450314.54296    
 -0.190000000000E-01 -0.300000000000E-01   3234.39063936      -1449748.41792    
 -0.190000000000E-01 -0.290000000000E-01   3795.41507357      -1449392.43693    
 -0.190000000000E-01 -0.280000000000E-01   4321.01317081      -1448981.28229    
 -0.190000000000E-01 -0.270000000000E-01   4804.16392239      -1448631.05337    
 -0.190000000000E-01 -0.260000000000E-01   5274.93699434      -1448288.75662    
 -0.190000000000E-01 -0.250000000000E-01   5750.41434655      -1447805.17763    
 -0.190000000000E-01 -0.240000000000E-01   6210.20601062      -1447118.50793    
 -0.190000000000E-01 -0.230000000000E-01   6557.37173701      -1446333.82292    
 -0.190000000000E-01 -0.220000000000E-01   6865.50907006      -1445640.16022    
 -0.190000000000E-01 -0.210000000000E-01   7111.15986181      -1445028.48939    
 -0.190000000000E-01 -0.200000000000E-01   7283.77699633      -1444322.80709    
 -0.190000000000E-01 -0.190000000000E-01   7415.35013446      -1443606.05113    
 -0.190000000000E-01 -0.180000000000E-01   7488.61344368      -1442873.44484    
 -0.190000000000E-01 -0.170000000000E-01   7474.49350984      -1442170.77427    
 -0.190000000000E-01 -0.160000000000E-01   7403.99122664      -1441457.93815    
 -0.190000000000E-01 -0.150000000000E-01   7257.20902473      -1440724.10688    
 -0.190000000000E-01 -0.140000000000E-01   7093.78240530      -1440064.28511    
 -0.190000000000E-01 -0.130000000000E-01   6852.50256050      -1439387.45578    
 -0.190000000000E-01 -0.120000000000E-01   6519.14940248      -1438787.65366    
 -0.190000000000E-01 -0.110000000000E-01   6172.35685507      -1438134.03639    
 -0.190000000000E-01 -0.100000000000E-01   5799.46011920      -1437568.41662    
 -0.190000000000E-01 -0.900000000000E-02   5336.12999530      -1437017.75243    
 -0.190000000000E-01 -0.800000000000E-02   4858.62963483      -1436566.03263    
 -0.190000000000E-01 -0.700000000000E-02   4333.22418565      -1436129.07127    
 -0.190000000000E-01 -0.600000000000E-02   3799.15238593      -1435735.37343    
 -0.190000000000E-01 -0.500000000000E-02   3203.21887397      -1435423.62008    
 -0.190000000000E-01 -0.400000000000E-02   2605.80846991      -1435138.68238    
 -0.190000000000E-01 -0.300000000000E-02   1950.62071809      -1434881.08079    
 -0.190000000000E-01 -0.200000000000E-02   1313.32548454      -1434737.64367    
 -0.190000000000E-01 -0.100000000000E-02   662.025692702      -1434673.98435    
 -0.190000000000E-01   0.00000000000      0.313093412191      -1434643.75993    
 -0.190000000000E-01  0.100000000000E-02  -654.032474367      -1434682.96728    
 -0.190000000000E-01  0.200000000000E-02  -1308.12900455      -1434765.08654    
 -0.190000000000E-01  0.300000000000E-02  -1957.72863577      -1434898.61076    
 -0.190000000000E-01  0.400000000000E-02  -2597.78353673      -1435148.22478    
 -0.190000000000E-01  0.500000000000E-02  -3231.30084197      -1435405.16042    
 -0.190000000000E-01  0.600000000000E-02  -3787.10497284      -1435736.19231    
 -0.190000000000E-01  0.700000000000E-02  -4354.91312324      -1436128.09068    
 -0.190000000000E-01  0.800000000000E-02  -4868.30703971      -1436583.53527    
 -0.190000000000E-01  0.900000000000E-02  -5326.32909383      -1437045.91646    
 -0.190000000000E-01  0.100000000000E-01  -5783.16647039      -1437559.91125    
 -0.190000000000E-01  0.110000000000E-01  -6166.95350023      -1438124.05869    
 -0.190000000000E-01  0.120000000000E-01  -6522.24932105      -1438773.87280    
 -0.190000000000E-01  0.130000000000E-01  -6834.95008302      -1439406.75329    
 -0.190000000000E-01  0.140000000000E-01  -7097.36155749      -1440071.98069    
 -0.190000000000E-01  0.150000000000E-01  -7260.04938363      -1440743.84733    
 -0.190000000000E-01  0.160000000000E-01  -7394.42141983      -1441445.22800    
 -0.190000000000E-01  0.170000000000E-01  -7465.67672420      -1442168.19207    
 -0.190000000000E-01  0.180000000000E-01  -7443.20443548      -1442878.31243    
 -0.190000000000E-01  0.190000000000E-01  -7423.66573162      -1443583.64061    
 -0.190000000000E-01  0.200000000000E-01  -7303.51711213      -1444307.31282    
 -0.190000000000E-01  0.210000000000E-01  -7115.96409255      -1444961.63709    
 -0.190000000000E-01  0.220000000000E-01  -6850.30480462      -1445637.27454    
 -0.190000000000E-01  0.230000000000E-01  -6585.38653784      -1446337.39976    
 -0.190000000000E-01  0.240000000000E-01  -6144.88849267      -1447236.66763    
 -0.190000000000E-01  0.250000000000E-01  -5724.87723978      -1447868.39181    
 -0.190000000000E-01  0.260000000000E-01  -5352.25667769      -1448259.96745    
 -0.190000000000E-01  0.270000000000E-01  -4907.24651736      -1448665.63810    
 -0.190000000000E-01  0.280000000000E-01  -4325.22387026      -1449076.45976    
 -0.190000000000E-01  0.290000000000E-01  -3785.78297751      -1449364.09778    
 -0.190000000000E-01  0.300000000000E-01  -3187.40029122      -1449684.28460    
 -0.180000000000E-01 -0.300000000000E-01   2792.88740858      -1449181.01081    
 -0.180000000000E-01 -0.290000000000E-01   3367.19442888      -1448843.24193    
 -0.180000000000E-01 -0.280000000000E-01   3951.84802129      -1448518.00110    
 -0.180000000000E-01 -0.270000000000E-01   4349.48985815      -1448216.99191    
 -0.180000000000E-01 -0.260000000000E-01   4742.50735672      -1447922.30172    
 -0.180000000000E-01 -0.250000000000E-01   5182.52636897      -1447410.14313    
 -0.180000000000E-01 -0.240000000000E-01   5633.29285300      -1446624.40132    
 -0.180000000000E-01 -0.230000000000E-01   5992.46036883      -1445933.36372    
 -0.180000000000E-01 -0.220000000000E-01   6229.09268496      -1445453.06437    
 -0.180000000000E-01 -0.210000000000E-01   6475.06301093      -1444850.57196    
 -0.180000000000E-01 -0.200000000000E-01   6609.95262068      -1444179.42113    
 -0.180000000000E-01 -0.190000000000E-01   6699.70125387      -1443509.77631    
 -0.180000000000E-01 -0.180000000000E-01   6777.10300457      -1442842.74663    
 -0.180000000000E-01 -0.170000000000E-01   6778.22308394      -1442220.73557    
 -0.180000000000E-01 -0.160000000000E-01   6708.46471254      -1441537.01978    
 -0.180000000000E-01 -0.150000000000E-01   6578.40483826      -1440887.05613    
 -0.180000000000E-01 -0.140000000000E-01   6407.60608555      -1440254.82442    
 -0.180000000000E-01 -0.130000000000E-01   6226.56786464      -1439657.71426    
 -0.180000000000E-01 -0.120000000000E-01   5941.10851839      -1439078.56038    
 -0.180000000000E-01 -0.110000000000E-01   5612.03302423      -1438487.74224    
 -0.180000000000E-01 -0.100000000000E-01   5260.61832637      -1437954.26933    
 -0.180000000000E-01 -0.900000000000E-02   4854.57312380      -1437473.20187    
 -0.180000000000E-01 -0.800000000000E-02   4411.94445515      -1437055.84898    
 -0.180000000000E-01 -0.700000000000E-02   3943.82423593      -1436622.27310    
 -0.180000000000E-01 -0.600000000000E-02   3433.01772029      -1436260.01309    
 -0.180000000000E-01 -0.500000000000E-02   2898.32675650      -1435997.40773    
 -0.180000000000E-01 -0.400000000000E-02   2366.91659828      -1435729.23155    
 -0.180000000000E-01 -0.300000000000E-02   1788.47955843      -1435530.11727    
 -0.180000000000E-01 -0.200000000000E-02   1167.98882589      -1435367.57520    
 -0.180000000000E-01 -0.100000000000E-02   578.809896990      -1435300.54681    
 -0.180000000000E-01   0.00000000000      -20.3317981443      -1435269.08948    
 -0.180000000000E-01  0.100000000000E-02  -616.947195986      -1435298.60370    
 -0.180000000000E-01  0.200000000000E-02  -1194.17194619      -1435378.97388    
 -0.180000000000E-01  0.300000000000E-02  -1780.42423151      -1435511.29313    
 -0.180000000000E-01  0.400000000000E-02  -2373.96910481      -1435773.52319    
 -0.180000000000E-01  0.500000000000E-02  -2897.08831589      -1435941.43373    
 -0.180000000000E-01  0.600000000000E-02  -3446.62177122      -1436268.08864    
 -0.180000000000E-01  0.700000000000E-02  -3937.54304508      -1436651.94448    
 -0.180000000000E-01  0.800000000000E-02  -4418.15233757      -1437040.96864    
 -0.180000000000E-01  0.900000000000E-02  -4838.14636896      -1437469.37927    
 -0.180000000000E-01  0.100000000000E-01  -5252.28260493      -1437973.44147    
 -0.180000000000E-01  0.110000000000E-01  -5615.16523352      -1438480.32136    
 -0.180000000000E-01  0.120000000000E-01  -5923.50769070      -1439074.48748    
 -0.180000000000E-01  0.130000000000E-01  -6180.41603551      -1439656.30796    
 -0.180000000000E-01  0.140000000000E-01  -6404.83766076      -1440268.83305    
 -0.180000000000E-01  0.150000000000E-01  -6550.27844742      -1440880.93976    
 -0.180000000000E-01  0.160000000000E-01  -6682.01330211      -1441543.52821    
 -0.180000000000E-01  0.170000000000E-01  -6724.99208007      -1442187.31548    
 -0.180000000000E-01  0.180000000000E-01  -6751.78108935      -1442870.46720    
 -0.180000000000E-01  0.190000000000E-01  -6704.34426464      -1443493.10393    
 -0.180000000000E-01  0.200000000000E-01  -6612.70856000      -1444149.72345    
 -0.180000000000E-01  0.210000000000E-01  -6466.04527788      -1444819.52112    
 -0.180000000000E-01  0.220000000000E-01  -6277.28327100      -1445442.88322    
 -0.180000000000E-01  0.230000000000E-01  -5962.59329004      -1445951.04969    
 -0.180000000000E-01  0.240000000000E-01  -5660.70882253      -1446633.36060    
 -0.180000000000E-01  0.250000000000E-01  -5220.13009224      -1447346.39746    
 -0.180000000000E-01  0.260000000000E-01  -4794.30096687      -1447849.75265    
 -0.180000000000E-01  0.270000000000E-01  -4418.66601526      -1448261.40414    
 -0.180000000000E-01  0.280000000000E-01  -3981.90614841      -1448450.05579    
 -0.180000000000E-01  0.290000000000E-01  -3450.40137601      -1448728.46770    
 -0.180000000000E-01  0.300000000000E-01  -2889.99066817      -1449085.50694    
 -0.170000000000E-01 -0.300000000000E-01   2599.93317618      -1448670.74919    
 -0.170000000000E-01 -0.290000000000E-01   3054.51487264      -1448392.95363    
 -0.170000000000E-01 -0.280000000000E-01   3604.22866732      -1448086.06467    
 -0.170000000000E-01 -0.270000000000E-01   3944.53035838      -1447792.48521    
 -0.170000000000E-01 -0.260000000000E-01   4303.02980843      -1447430.93656    
 -0.170000000000E-01 -0.250000000000E-01   4756.89741428      -1446853.08337    
 -0.170000000000E-01 -0.240000000000E-01   5158.36503157      -1446170.35805    
 -0.170000000000E-01 -0.230000000000E-01   5427.42830298      -1445701.83469    
 -0.170000000000E-01 -0.220000000000E-01   5655.68989682      -1445221.60293    
 -0.170000000000E-01 -0.210000000000E-01   5858.44492395      -1444657.46378    
 -0.170000000000E-01 -0.200000000000E-01   6012.78554598      -1444060.69567    
 -0.170000000000E-01 -0.190000000000E-01   6099.22000035      -1443448.41615    
 -0.170000000000E-01 -0.180000000000E-01   6143.01277479      -1442843.46987    
 -0.170000000000E-01 -0.170000000000E-01   6123.79120313      -1442243.63262    
 -0.170000000000E-01 -0.160000000000E-01   6070.73711928      -1441633.39609    
 -0.170000000000E-01 -0.150000000000E-01   5976.64248430      -1441017.07955    
 -0.170000000000E-01 -0.140000000000E-01   5842.84324006      -1440450.82979    
 -0.170000000000E-01 -0.130000000000E-01   5632.89448423      -1439873.23081    
 -0.170000000000E-01 -0.120000000000E-01   5390.58841778      -1439349.79886    
 -0.170000000000E-01 -0.110000000000E-01   5103.53204635      -1438836.29583    
 -0.170000000000E-01 -0.100000000000E-01   4759.94976666      -1438317.85683    
 -0.170000000000E-01 -0.900000000000E-02   4399.78281873      -1437896.62678    
 -0.170000000000E-01 -0.800000000000E-02   3999.51338725      -1437484.53980    
 -0.170000000000E-01 -0.700000000000E-02   3576.84220543      -1437074.20115    
 -0.170000000000E-01 -0.600000000000E-02   3125.72301156      -1436770.15596    
 -0.170000000000E-01 -0.500000000000E-02   2630.10594967      -1436502.27120    
 -0.170000000000E-01 -0.400000000000E-02   2130.43456180      -1436271.57669    
 -0.170000000000E-01 -0.300000000000E-02   1593.61623824      -1436101.11238    
 -0.170000000000E-01 -0.200000000000E-02   1086.35379819      -1435938.21346    
 -0.170000000000E-01 -0.100000000000E-02   532.172930617      -1435840.98514    
 -0.170000000000E-01   0.00000000000      -19.9153067522      -1435841.97963    
 -0.170000000000E-01  0.100000000000E-02  -538.287076150      -1435856.13674    
 -0.170000000000E-01  0.200000000000E-02  -1074.51167743      -1435945.06380    
 -0.170000000000E-01  0.300000000000E-02  -1641.51987181      -1436093.49024    
 -0.170000000000E-01  0.400000000000E-02  -2142.41019858      -1436243.38334    
 -0.170000000000E-01  0.500000000000E-02  -2614.85823533      -1436502.18787    
 -0.170000000000E-01  0.600000000000E-02  -3132.65160086      -1436774.49209    
 -0.170000000000E-01  0.700000000000E-02  -3585.17308590      -1437118.52149    
 -0.170000000000E-01  0.800000000000E-02  -4006.36909429      -1437469.07111    
 -0.170000000000E-01  0.900000000000E-02  -4407.22022333      -1437884.87090    
 -0.170000000000E-01  0.100000000000E-01  -4774.61008658      -1438346.50091    
 -0.170000000000E-01  0.110000000000E-01  -5104.73522071      -1438775.54052    
 -0.170000000000E-01  0.120000000000E-01  -5366.99230185      -1439371.22327    
 -0.170000000000E-01  0.130000000000E-01  -5632.16077772      -1439879.99064    
 -0.170000000000E-01  0.140000000000E-01  -5824.05046625      -1440447.35545    
 -0.170000000000E-01  0.150000000000E-01  -5984.96111170      -1441028.97160    
 -0.170000000000E-01  0.160000000000E-01  -6098.32212359      -1441621.61259    
 -0.170000000000E-01  0.170000000000E-01  -6125.78552787      -1442234.65337    
 -0.170000000000E-01  0.180000000000E-01  -6153.08877023      -1442870.27805    
 -0.170000000000E-01  0.190000000000E-01  -6106.12504201      -1443420.49382    
 -0.170000000000E-01  0.200000000000E-01  -6021.31991336      -1444044.45752    
 -0.170000000000E-01  0.210000000000E-01  -5879.79849042      -1444655.13526    
 -0.170000000000E-01  0.220000000000E-01  -5664.44265383      -1445221.51123    
 -0.170000000000E-01  0.230000000000E-01  -5435.01220790      -1445720.48854    
 -0.170000000000E-01  0.240000000000E-01  -5153.93357092      -1446204.38918    
 -0.170000000000E-01  0.250000000000E-01  -4751.92604983      -1446858.54733    
 -0.170000000000E-01  0.260000000000E-01  -4351.79725340      -1447457.40055    
 -0.170000000000E-01  0.270000000000E-01  -3938.90858517      -1447875.45268    
 -0.170000000000E-01  0.280000000000E-01  -3522.52897348      -1448095.80726    
 -0.170000000000E-01  0.290000000000E-01  -3147.54353361      -1448313.95684    
 -0.170000000000E-01  0.300000000000E-01  -2715.92605196      -1448606.43758    
 -0.160000000000E-01 -0.300000000000E-01   2388.49379523      -1448174.48320    
 -0.160000000000E-01 -0.290000000000E-01   2823.29511392      -1447899.87914    
 -0.160000000000E-01 -0.280000000000E-01   3235.57991048      -1447696.50047    
 -0.160000000000E-01 -0.270000000000E-01   3588.83000172      -1447471.21047    
 -0.160000000000E-01 -0.260000000000E-01   3955.96032388      -1447027.98725    
 -0.160000000000E-01 -0.250000000000E-01   4351.28463631      -1446392.55889    
 -0.160000000000E-01 -0.240000000000E-01   4672.86001636      -1445900.34648    
 -0.160000000000E-01 -0.230000000000E-01   4881.69156230      -1445521.17005    
 -0.160000000000E-01 -0.220000000000E-01   5107.28152008      -1445001.38961    
 -0.160000000000E-01 -0.210000000000E-01   5288.26234381      -1444500.02201    
 -0.160000000000E-01 -0.200000000000E-01   5424.78780540      -1443950.81072    
 -0.160000000000E-01 -0.190000000000E-01   5522.77115768      -1443374.26661    
 -0.160000000000E-01 -0.180000000000E-01   5566.28702216      -1442824.36683    
 -0.160000000000E-01 -0.170000000000E-01   5558.07816326      -1442253.69478    
 -0.160000000000E-01 -0.160000000000E-01   5515.17535389      -1441708.11315    
 -0.160000000000E-01 -0.150000000000E-01   5422.86240964      -1441144.29591    
 -0.160000000000E-01 -0.140000000000E-01   5292.69062284      -1440602.65976    
 -0.160000000000E-01 -0.130000000000E-01   5100.28503703      -1440103.25773    
 -0.160000000000E-01 -0.120000000000E-01   4876.59086923      -1439586.48807    
 -0.160000000000E-01 -0.110000000000E-01   4626.91264606      -1439137.27376    
 -0.160000000000E-01 -0.100000000000E-01   4316.13449930      -1438653.16794    
 -0.160000000000E-01 -0.900000000000E-02   3991.77616165      -1438260.00132    
 -0.160000000000E-01 -0.800000000000E-02   3629.40936403      -1437866.66515    
 -0.160000000000E-01 -0.700000000000E-02   3247.06327815      -1437510.75748    
 -0.160000000000E-01 -0.600000000000E-02   2828.02853340      -1437226.19026    
 -0.160000000000E-01 -0.500000000000E-02   2381.78513345      -1436977.10823    
 -0.160000000000E-01 -0.400000000000E-02   1942.32326449      -1436759.13222    
 -0.160000000000E-01 -0.300000000000E-02   1465.55444715      -1436584.71157    
 -0.160000000000E-01 -0.200000000000E-02   992.236728825      -1436468.52897    
 -0.160000000000E-01 -0.100000000000E-02   487.827443667      -1436367.69625    
 -0.160000000000E-01   0.00000000000       3.37599050681      -1436375.11476    
 -0.160000000000E-01  0.100000000000E-02  -503.157939955      -1436358.69114    
 -0.160000000000E-01  0.200000000000E-02  -984.979645456      -1436474.37634    
 -0.160000000000E-01  0.300000000000E-02  -1455.97604411      -1436578.79072    
 -0.160000000000E-01  0.400000000000E-02  -1926.33146098      -1436746.88237    
 -0.160000000000E-01  0.500000000000E-02  -2414.81848713      -1436952.62009    
 -0.160000000000E-01  0.600000000000E-02  -2835.32112953      -1437232.71826    
 -0.160000000000E-01  0.700000000000E-02  -3226.51358664      -1437531.34133    
 -0.160000000000E-01  0.800000000000E-02  -3621.15805518      -1437882.36025    
 -0.160000000000E-01  0.900000000000E-02  -4014.91177385      -1438247.49692    
 -0.160000000000E-01  0.100000000000E-01  -4335.43158324      -1438686.04742    
 -0.160000000000E-01  0.110000000000E-01  -4616.48730731      -1439088.73114    
 -0.160000000000E-01  0.120000000000E-01  -4902.76366882      -1439582.67406    
 -0.160000000000E-01  0.130000000000E-01  -5098.77840922      -1440101.94341    
 -0.160000000000E-01  0.140000000000E-01  -5286.62106722      -1440609.79028    
 -0.160000000000E-01  0.150000000000E-01  -5439.04332088      -1441171.58873    
 -0.160000000000E-01  0.160000000000E-01  -5524.70593894      -1441684.33412    
 -0.160000000000E-01  0.170000000000E-01  -5563.89356837      -1442261.09052    
 -0.160000000000E-01  0.180000000000E-01  -5551.02382951      -1442844.48535    
 -0.160000000000E-01  0.190000000000E-01  -5520.62346537      -1443352.14488    
 -0.160000000000E-01  0.200000000000E-01  -5435.01882123      -1443938.08504    
 -0.160000000000E-01  0.210000000000E-01  -5283.80985369      -1444457.13741    
 -0.160000000000E-01  0.220000000000E-01  -5114.44361640      -1445019.15721    
 -0.160000000000E-01  0.230000000000E-01  -4893.09998082      -1445529.29181    
 -0.160000000000E-01  0.240000000000E-01  -4663.24188271      -1445868.93318    
 -0.160000000000E-01  0.250000000000E-01  -4354.20478619      -1446409.67531    
 -0.160000000000E-01  0.260000000000E-01  -3954.88382255      -1447011.02028    
 -0.160000000000E-01  0.270000000000E-01  -3539.53973658      -1447537.88834    
 -0.160000000000E-01  0.280000000000E-01  -3133.27291857      -1447888.35831    
 -0.160000000000E-01  0.290000000000E-01  -2783.74075358      -1448076.17110    
 -0.160000000000E-01  0.300000000000E-01  -2439.48591713      -1448250.39604    
 -0.150000000000E-01 -0.300000000000E-01   2173.52501257      -1447716.18035    
 -0.150000000000E-01 -0.290000000000E-01   2492.59283010      -1447510.53258    
 -0.150000000000E-01 -0.280000000000E-01   2847.26401035      -1447335.32067    
 -0.150000000000E-01 -0.270000000000E-01   3224.57471656      -1447059.78510    
 -0.150000000000E-01 -0.260000000000E-01   3624.30705608      -1446572.47815    
 -0.150000000000E-01 -0.250000000000E-01   3943.14578222      -1446043.81715    
 -0.150000000000E-01 -0.240000000000E-01   4165.24483228      -1445729.15927    
 -0.150000000000E-01 -0.230000000000E-01   4405.06787248      -1445287.53995    
 -0.150000000000E-01 -0.220000000000E-01   4613.99343155      -1444820.85868    
 -0.150000000000E-01 -0.210000000000E-01   4782.73349268      -1444333.92431    
 -0.150000000000E-01 -0.200000000000E-01   4899.49325888      -1443838.47338    
 -0.150000000000E-01 -0.190000000000E-01   4975.55009570      -1443318.22530    
 -0.150000000000E-01 -0.180000000000E-01   5014.24423202      -1442801.31866    
 -0.150000000000E-01 -0.170000000000E-01   5011.19646555      -1442285.97517    
 -0.150000000000E-01 -0.160000000000E-01   4973.64356355      -1441764.02285    
 -0.150000000000E-01 -0.150000000000E-01   4890.55265563      -1441266.83306    
 -0.150000000000E-01 -0.140000000000E-01   4773.64992992      -1440745.97378    
 -0.150000000000E-01 -0.130000000000E-01   4599.44085498      -1440310.85347    
 -0.150000000000E-01 -0.120000000000E-01   4404.78417676      -1439813.37670    
 -0.150000000000E-01 -0.110000000000E-01   4172.09467937      -1439399.46448    
 -0.150000000000E-01 -0.100000000000E-01   3922.75644309      -1438952.84798    
 -0.150000000000E-01 -0.900000000000E-02   3622.67596367      -1438584.64850    
 -0.150000000000E-01 -0.800000000000E-02   3289.59479614      -1438236.04997    
 -0.150000000000E-01 -0.700000000000E-02   2920.14661050      -1437905.51271    
 -0.150000000000E-01 -0.600000000000E-02   2529.31756208      -1437628.86501    
 -0.150000000000E-01 -0.500000000000E-02   2154.20146072      -1437395.61680    
 -0.150000000000E-01 -0.400000000000E-02   1747.98205976      -1437191.76679    
 -0.150000000000E-01 -0.300000000000E-02   1333.00214529      -1437034.39762    
 -0.150000000000E-01 -0.200000000000E-02   902.753243268      -1436906.21111    
 -0.150000000000E-01 -0.100000000000E-02   461.516069871      -1436852.45533    
 -0.150000000000E-01   0.00000000000       18.5823110352      -1436844.49971    
 -0.150000000000E-01  0.100000000000E-02  -435.933747263      -1436853.02423    
 -0.150000000000E-01  0.200000000000E-02  -885.601339263      -1436930.79073    
 -0.150000000000E-01  0.300000000000E-02  -1321.48879090      -1437017.82895    
 -0.150000000000E-01  0.400000000000E-02  -1784.87468257      -1437201.49993    
 -0.150000000000E-01  0.500000000000E-02  -2186.65060777      -1437369.49736    
 -0.150000000000E-01  0.600000000000E-02  -2573.41638420      -1437638.61052    
 -0.150000000000E-01  0.700000000000E-02  -2928.70946598      -1437908.25951    
 -0.150000000000E-01  0.800000000000E-02  -3281.97406092      -1438250.86281    
 -0.150000000000E-01  0.900000000000E-02  -3613.65372497      -1438574.03480    
 -0.150000000000E-01  0.100000000000E-01  -3893.51031150      -1438959.52487    
 -0.150000000000E-01  0.110000000000E-01  -4176.64648407      -1439385.18196    
 -0.150000000000E-01  0.120000000000E-01  -4418.74978927      -1439825.48671    
 -0.150000000000E-01  0.130000000000E-01  -4619.48463438      -1440281.90959    
 -0.150000000000E-01  0.140000000000E-01  -4772.37798552      -1440763.43040    
 -0.150000000000E-01  0.150000000000E-01  -4866.39377702      -1441254.98640    
 -0.150000000000E-01  0.160000000000E-01  -4978.75275893      -1441767.94145    
 -0.150000000000E-01  0.170000000000E-01  -5021.64316856      -1442273.15383    
 -0.150000000000E-01  0.180000000000E-01  -5004.25460322      -1442816.60103    
 -0.150000000000E-01  0.190000000000E-01  -4973.52436117      -1443309.14529    
 -0.150000000000E-01  0.200000000000E-01  -4894.76620575      -1443814.50652    
 -0.150000000000E-01  0.210000000000E-01  -4780.90496350      -1444317.06071    
 -0.150000000000E-01  0.220000000000E-01  -4620.87920854      -1444818.61206    
 -0.150000000000E-01  0.230000000000E-01  -4409.31146615      -1445298.90147    
 -0.150000000000E-01  0.240000000000E-01  -4188.20192175      -1445695.50681    
 -0.150000000000E-01  0.250000000000E-01  -3966.27033924      -1446041.49874    
 -0.150000000000E-01  0.260000000000E-01  -3596.09803207      -1446544.63206    
 -0.150000000000E-01  0.270000000000E-01  -3191.18005201      -1447099.95861    
 -0.150000000000E-01  0.280000000000E-01  -2821.00194219      -1447498.43413    
 -0.150000000000E-01  0.290000000000E-01  -2454.47606745      -1447651.79794    
 -0.150000000000E-01  0.300000000000E-01  -2143.33419020      -1447800.99819    
 -0.140000000000E-01 -0.300000000000E-01   1966.87975737      -1447364.98527    
 -0.140000000000E-01 -0.290000000000E-01   2297.11999833      -1447173.81602    
 -0.140000000000E-01 -0.280000000000E-01   2581.27167091      -1446992.73683    
 -0.140000000000E-01 -0.270000000000E-01   2927.62380877      -1446630.16499    
 -0.140000000000E-01 -0.260000000000E-01   3292.02224297      -1446175.65845    
 -0.140000000000E-01 -0.250000000000E-01   3547.63267845      -1445858.50141    
 -0.140000000000E-01 -0.240000000000E-01   3796.06776242      -1445496.45385    
 -0.140000000000E-01 -0.230000000000E-01   3997.36091044      -1445091.54935    
 -0.140000000000E-01 -0.220000000000E-01   4161.50371763      -1444641.69516    
 -0.140000000000E-01 -0.210000000000E-01   4311.74768416      -1444202.80962    
 -0.140000000000E-01 -0.200000000000E-01   4429.27987510      -1443748.66745    
 -0.140000000000E-01 -0.190000000000E-01   4512.11308011      -1443259.43173    
 -0.140000000000E-01 -0.180000000000E-01   4526.17015642      -1442784.27382    
 -0.140000000000E-01 -0.170000000000E-01   4524.06433630      -1442303.65420    
 -0.140000000000E-01 -0.160000000000E-01   4486.06128037      -1441810.06598    
 -0.140000000000E-01 -0.150000000000E-01   4412.48834530      -1441357.73105    
 -0.140000000000E-01 -0.140000000000E-01   4296.02059165      -1440887.71440    
 -0.140000000000E-01 -0.130000000000E-01   4152.12319346      -1440469.04904    
